total 0

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/IndexedDB:
total 0
drwx------  8 bcedric  2018  272 Jan 18 14:35 https_tpc.googlesyndication.com_0.indexeddb.leveldb
drwx------  8 bcedric  2018  272 Jan 17 20:02 https_www.google.be_0.indexeddb.leveldb
drwx------  8 bcedric  2018  272 Jan 18 14:33 https_www.google.com_0.indexeddb.leveldb
drwx------  7 bcedric  2018  238 Jan 17 16:10 https_www.quora.com_0.indexeddb.leveldb
drwx------  8 bcedric  2018  272 Jan 18 12:06 https_www.youtube.com_0.indexeddb.leveldb

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/IndexedDB/https_tpc.googlesyndication.com_0.indexeddb.leveldb:
total 40
-rw-------  1 bcedric  2018  232 Jan 17 17:43 000003.log
-rw-------  1 bcedric  2018   16 Jan 17 17:43 CURRENT
-rw-------  1 bcedric  2018    0 Jan 17 17:43 LOCK
-rw-------  1 bcedric  2018  423 Jan 18 14:35 LOG
-rw-------  1 bcedric  2018  426 Jan 18 10:07 LOG.old
-rw-------  1 bcedric  2018   23 Jan 17 17:43 MANIFEST-000001

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/IndexedDB/https_www.google.be_0.indexeddb.leveldb:
total 40
-rw-------  1 bcedric  2018  1144 Jan 17 20:02 000003.log
-rw-------  1 bcedric  2018    16 Jan 17 15:26 CURRENT
-rw-------  1 bcedric  2018     0 Jan 17 15:26 LOCK
-rw-------  1 bcedric  2018   402 Jan 17 20:02 LOG
-rw-------  1 bcedric  2018   402 Jan 17 20:00 LOG.old
-rw-------  1 bcedric  2018    23 Jan 17 15:26 MANIFEST-000001

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/IndexedDB/https_www.google.com_0.indexeddb.leveldb:
total 40
-rw-------  1 bcedric  2018  1462 Jan 18 14:33 000003.log
-rw-------  1 bcedric  2018    16 Jan 18 07:16 CURRENT
-rw-------  1 bcedric  2018     0 Jan 18 07:16 LOCK
-rw-------  1 bcedric  2018   401 Jan 18 14:33 LOG
-rw-------  1 bcedric  2018   401 Jan 18 13:48 LOG.old
-rw-------  1 bcedric  2018    23 Jan 18 07:16 MANIFEST-000001

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/IndexedDB/https_www.quora.com_0.indexeddb.leveldb:
total 32
-rw-------  1 bcedric  2018   41 Jan 17 16:10 000003.log
-rw-------  1 bcedric  2018   16 Jan 17 16:10 CURRENT
-rw-------  1 bcedric  2018    0 Jan 17 16:10 LOCK
-rw-------  1 bcedric  2018  179 Jan 17 16:10 LOG
-rw-------  1 bcedric  2018   23 Jan 17 16:10 MANIFEST-000001

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/IndexedDB/https_www.youtube.com_0.indexeddb.leveldb:
total 40
-rw-------  1 bcedric  2018  2273 Jan 17 20:36 000003.log
-rw-------  1 bcedric  2018    16 Jan 17 18:40 CURRENT
-rw-------  1 bcedric  2018     0 Jan 17 18:40 LOCK
-rw-------  1 bcedric  2018   403 Jan 18 12:06 LOG
-rw-------  1 bcedric  2018   403 Jan 18 07:44 LOG.old
-rw-------  1 bcedric  2018    23 Jan 17 18:40 MANIFEST-000001

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Local Extension Settings:
total 0
drwx------  7 bcedric  2018  238 Jan 17 15:26 ghbmnnjooekpmoecnnnilnnbdlolhkhi

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Local Extension Settings/ghbmnnjooekpmoecnnnilnnbdlolhkhi:
total 32
-rw-------  1 bcedric  2018   49 Jan 17 15:26 000003.log
-rw-------  1 bcedric  2018   16 Jan 17 15:26 CURRENT
-rw-------  1 bcedric  2018    0 Jan 17 15:26 LOCK
-rw-------  1 bcedric  2018  186 Jan 17 15:26 LOG
-rw-------  1 bcedric  2018   41 Jan 17 15:26 MANIFEST-000001

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Local Storage:
total 0
drwx------  12 bcedric  2018  408 Jan 18 13:32 leveldb

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Local Storage/leveldb:
total 1256
-rw-------  1 bcedric  2018   20915 Jan 17 15:58 000005.ldb
-rw-------  1 bcedric  2018  532437 Jan 18 09:05 000017.ldb
-rw-------  1 bcedric  2018   12473 Jan 18 10:45 000019.ldb
-rw-------  1 bcedric  2018   35363 Jan 18 14:54 000021.log
-rw-------  1 bcedric  2018   12297 Jan 18 13:32 000022.ldb
-rw-------  1 bcedric  2018      16 Jan 17 15:26 CURRENT
-rw-------  1 bcedric  2018       0 Jan 17 15:26 LOCK
-rw-------  1 bcedric  2018     355 Jan 18 13:32 LOG
-rw-------  1 bcedric  2018    1049 Jan 18 10:46 LOG.old
-rw-------  1 bcedric  2018    1214 Jan 18 13:32 MANIFEST-000001

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Service Worker:
total 0
drwx------  4 bcedric  2018  136 Jan 18 07:16 CacheStorage
drwx------  8 bcedric  2018  272 Jan 18 12:05 Database
drwx------  9 bcedric  2018  306 Jan 18 14:33 ScriptCache

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Service Worker/CacheStorage:
total 0
drwx------  4 bcedric  2018  136 Jan 18 14:33 28da9c56fde4021055a681112c092453f74d8dd8
drwx------  4 bcedric  2018  136 Jan 17 20:02 5e20262eea703aae39a880aede3a6882ed6d2cae

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Service Worker/CacheStorage/28da9c56fde4021055a681112c092453f74d8dd8:
total 8
drwx------  4 bcedric  2018  136 Jan 18 07:16 01cd4b3c-8007-4abd-8bc4-b6232cf16b70
-rw-r--r--  1 bcedric  2018  111 Jan 18 14:33 index.txt

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Service Worker/CacheStorage/28da9c56fde4021055a681112c092453f74d8dd8/01cd4b3c-8007-4abd-8bc4-b6232cf16b70:
total 8
-rw-------  1 bcedric  2018   24 Jan 18 07:16 index
drwx------  3 bcedric  2018  102 Jan 18 14:33 index-dir

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Service Worker/CacheStorage/28da9c56fde4021055a681112c092453f74d8dd8/01cd4b3c-8007-4abd-8bc4-b6232cf16b70/index-dir:
total 8
-rw-------  1 bcedric  2018  48 Jan 18 14:33 the-real-index

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Service Worker/CacheStorage/5e20262eea703aae39a880aede3a6882ed6d2cae:
total 8
drwx------  4 bcedric  2018  136 Jan 17 15:26 bd05fe37-97bd-4537-9711-96b69e961744
-rw-r--r--  1 bcedric  2018  110 Jan 17 20:02 index.txt

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Service Worker/CacheStorage/5e20262eea703aae39a880aede3a6882ed6d2cae/bd05fe37-97bd-4537-9711-96b69e961744:
total 8
-rw-------  1 bcedric  2018   24 Jan 17 15:26 index
drwx------  3 bcedric  2018  102 Jan 17 20:02 index-dir

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Service Worker/CacheStorage/5e20262eea703aae39a880aede3a6882ed6d2cae/bd05fe37-97bd-4537-9711-96b69e961744/index-dir:
total 8
-rw-------  1 bcedric  2018  48 Jan 17 20:02 the-real-index

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Service Worker/Database:
total 64
-rw-------  1 bcedric  2018  14347 Jan 18 14:33 000003.log
-rw-------  1 bcedric  2018     16 Jan 17 15:26 CURRENT
-rw-------  1 bcedric  2018      0 Jan 17 15:26 LOCK
-rw-------  1 bcedric  2018    347 Jan 18 12:05 LOG
-rw-------  1 bcedric  2018    347 Jan 18 07:16 LOG.old
-rw-------  1 bcedric  2018     41 Jan 17 15:26 MANIFEST-000001

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Service Worker/ScriptCache:
total 248
-rw-------  1 bcedric  2018   4608 Jan 17 16:10 67a473248953641b_0
-rw-------  1 bcedric  2018  21273 Jan 17 18:40 d0757ff92c7cde0a_0
-rw-------  1 bcedric  2018  66465 Jan 18 07:44 d0757ff92c7cde0a_1
-rw-------  1 bcedric  2018   6165 Jan 17 16:10 fa813c9ad67834ac_0
-rw-------  1 bcedric  2018   9385 Jan 17 16:10 fa813c9ad67834ac_1
-rw-------  1 bcedric  2018     24 Jan 17 15:26 index
drwx------  3 bcedric  2018    102 Jan 18 15:31 index-dir

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Service Worker/ScriptCache/index-dir:
total 8
-rw-------  1 bcedric  2018  120 Jan 18 15:31 the-real-index

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Session Storage:
total 304
-rw-------  1 bcedric  2018  19813 Jan 17 15:57 000005.ldb
-rw-------  1 bcedric  2018  27515 Jan 18 14:52 000034.log
-rw-------  1 bcedric  2018  88591 Jan 18 14:34 000036.ldb
-rw-------  1 bcedric  2018     16 Jan 17 15:26 CURRENT
-rw-------  1 bcedric  2018      0 Jan 17 15:26 LOCK
-rw-------  1 bcedric  2018   1180 Jan 18 14:35 LOG
-rw-------  1 bcedric  2018   1518 Jan 18 10:32 LOG.old
-rw-------  1 bcedric  2018   1780 Jan 18 14:34 MANIFEST-000001

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Site Characteristics Database:
total 40
-rw-------  1 bcedric  2018  2445 Jan 18 15:31 000003.log
-rw-------  1 bcedric  2018    16 Jan 18 07:16 CURRENT
-rw-------  1 bcedric  2018     0 Jan 18 07:16 LOCK
-rw-------  1 bcedric  2018   359 Jan 18 12:05 LOG
-rw-------  1 bcedric  2018   158 Jan 18 07:16 LOG.old
-rw-------  1 bcedric  2018    41 Jan 18 07:16 MANIFEST-000001

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Storage:
total 0
drwx------  4 bcedric  2018  136 Jan 17 15:26 ext

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Storage/ext:
total 0
drwx------  3 bcedric  2018  102 Jan 17 15:26 gfdkimpbcpahaombhbimeihdjnejgicl
drwx------  3 bcedric  2018  102 Jan 17 15:26 nmmhkkegccagdldgiimedpiccmgmieda

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Storage/ext/gfdkimpbcpahaombhbimeihdjnejgicl:
total 0
drwx------  3 bcedric  2018  102 Jan 17 15:26 def

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Storage/ext/gfdkimpbcpahaombhbimeihdjnejgicl/def:
total 0
drwx------  7 bcedric  2018  238 Jan 17 15:26 GPUCache

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Storage/ext/gfdkimpbcpahaombhbimeihdjnejgicl/def/GPUCache:
total 1096
-rw-------  1 bcedric  2018    8192 Jan 17 15:26 data_0
-rw-------  1 bcedric  2018  270336 Jan 18 07:16 data_1
-rw-------  1 bcedric  2018    8192 Jan 17 15:26 data_2
-rw-------  1 bcedric  2018    8192 Jan 17 15:26 data_3
-rw-------  1 bcedric  2018  262512 Jan 18 12:00 index

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Storage/ext/nmmhkkegccagdldgiimedpiccmgmieda:
total 0
drwx------  3 bcedric  2018  102 Jan 17 15:26 def

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Storage/ext/nmmhkkegccagdldgiimedpiccmgmieda/def:
total 0
drwx------  7 bcedric  2018  238 Jan 17 15:26 GPUCache

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Storage/ext/nmmhkkegccagdldgiimedpiccmgmieda/def/GPUCache:
total 1096
-rw-------  1 bcedric  2018    8192 Jan 17 15:26 data_0
-rw-------  1 bcedric  2018  270336 Jan 18 07:16 data_1
-rw-------  1 bcedric  2018    8192 Jan 17 15:26 data_2
-rw-------  1 bcedric  2018    8192 Jan 17 15:26 data_3
-rw-------  1 bcedric  2018  262512 Jan 18 12:00 index

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Sync Data:
total 0
drwx------  8 bcedric  2018  272 Jan 18 12:05 LevelDB

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Sync Data/LevelDB:
total 40
-rw-------  1 bcedric  2018   46 Jan 17 15:26 000003.log
-rw-------  1 bcedric  2018   16 Jan 17 15:26 CURRENT
-rw-------  1 bcedric  2018    0 Jan 17 15:26 LOCK
-rw-------  1 bcedric  2018  335 Jan 18 12:05 LOG
-rw-------  1 bcedric  2018  335 Jan 18 07:16 LOG.old
-rw-------  1 bcedric  2018   41 Jan 17 15:26 MANIFEST-000001

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Sync Extension Settings:
total 0
drwx------  8 bcedric  2018  272 Jan 18 12:05 pkedcjkdefgpdelpbcmbmeomcjbeemfm

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Sync Extension Settings/pkedcjkdefgpdelpbcmbmeomcjbeemfm:
total 32
-rw-------  1 bcedric  2018    0 Jan 17 15:26 000003.log
-rw-------  1 bcedric  2018   16 Jan 17 15:26 CURRENT
-rw-------  1 bcedric  2018    0 Jan 17 15:26 LOCK
-rw-------  1 bcedric  2018  413 Jan 18 12:05 LOG
-rw-------  1 bcedric  2018  413 Jan 18 07:16 LOG.old
-rw-------  1 bcedric  2018   41 Jan 17 15:26 MANIFEST-000001

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/Thumbnails:
total 32
-rw-------  1 bcedric  2018    0 Jan 17 15:26 000003.log
-rw-------  1 bcedric  2018   16 Jan 17 15:26 CURRENT
-rw-------  1 bcedric  2018    0 Jan 17 15:26 LOCK
-rw-------  1 bcedric  2018  321 Jan 18 12:05 LOG
-rw-------  1 bcedric  2018  321 Jan 18 07:16 LOG.old
-rw-------  1 bcedric  2018   41 Jan 17 15:26 MANIFEST-000001

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/VideoDecodeStats:
total 48
-rw-------  1 bcedric  2018  4870 Jan 18 14:52 000003.log
-rw-------  1 bcedric  2018    16 Jan 17 18:40 CURRENT
-rw-------  1 bcedric  2018     0 Jan 17 18:40 LOCK
-rw-------  1 bcedric  2018   333 Jan 18 12:06 LOG
-rw-------  1 bcedric  2018   333 Jan 18 07:44 LOG.old
-rw-------  1 bcedric  2018    41 Jan 17 18:40 MANIFEST-000001

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/blob_storage:
total 0
drwx------  2 bcedric  2018  68 Jan 18 12:05 ae1cb646-f3b1-4c6b-bcd3-a4d763cb7aa7

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/blob_storage/ae1cb646-f3b1-4c6b-bcd3-a4d763cb7aa7:

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/data_reduction_proxy_leveldb:
total 32
-rw-------  1 bcedric  2018    0 Jan 18 12:05 000007.log
-rw-------  1 bcedric  2018   16 Jan 18 12:05 CURRENT
-rw-------  1 bcedric  2018    0 Jan 17 15:26 LOCK
-rw-------  1 bcedric  2018  142 Jan 18 12:05 LOG
-rw-------  1 bcedric  2018  142 Jan 18 07:16 LOG.old
-rw-------  1 bcedric  2018   50 Jan 18 12:05 MANIFEST-000006

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Default/databases:
total 56
-rw-r--r--  1 bcedric  2018  28672 Jan 17 15:26 Databases.db
-rw-r--r--  1 bcedric  2018      0 Jan 17 15:26 Databases.db-journal

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/FileTypePolicies:
total 0
drwx------  6 bcedric  2018  204 Jan 17 15:32 26

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/FileTypePolicies/26:
total 32
drwx------  3 bcedric  2018   102 Jan 17 15:32 _metadata
-rw-------  1 bcedric  2018  6165 Jan 17 15:32 download_file_types.pb
-rw-r--r--  1 bcedric  2018    66 Jan 17 15:32 manifest.fingerprint
-rw-------  1 bcedric  2018    76 Jan 17 15:32 manifest.json

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/FileTypePolicies/26/_metadata:
total 8
-rw-------  1 bcedric  2018  1425 Jan 17 15:32 verified_contents.json

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/InterventionPolicyDatabase:
total 0
drwx------  6 bcedric  2018  204 Jan 17 15:32 2018.9.6.0

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/InterventionPolicyDatabase/2018.9.6.0:
total 24
drwx------  3 bcedric  2018   102 Jan 17 15:32 _metadata
-rw-------  1 bcedric  2018  2160 Jan 17 15:32 intervention_policy_database.pb
-rw-r--r--  1 bcedric  2018    66 Jan 17 15:32 manifest.fingerprint
-rw-------  1 bcedric  2018    96 Jan 17 15:32 manifest.json

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/InterventionPolicyDatabase/2018.9.6.0/_metadata:
total 8
-rw-------  1 bcedric  2018  1789 Jan 17 15:32 verified_contents.json

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/MEIPreload:
total 0
drwx------  6 bcedric  2018  204 Jan 17 15:32 1.0.4.0

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/MEIPreload/1.0.4.0:
total 40
drwx------  3 bcedric  2018   102 Jan 17 15:32 _metadata
-rw-r--r--  1 bcedric  2018    66 Jan 17 15:32 manifest.fingerprint
-rw-------  1 bcedric  2018   228 Jan 17 15:32 manifest.json
-rw-------  1 bcedric  2018  8661 Jan 17 15:32 preloaded_data.pb

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/MEIPreload/1.0.4.0/_metadata:
total 8
-rw-------  1 bcedric  2018  1425 Jan 17 15:32 verified_contents.json

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/NativeMessagingHosts:

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/OriginTrials:

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/PepperFlash:
total 0
drwx------  6 bcedric  2018  204 Jan 17 15:32 32.0.0.114

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/PepperFlash/32.0.0.114:
total 16
drwx------  3 bcedric  2018   102 Jan 17 15:32 PepperFlashPlayer.plugin
drwx------  3 bcedric  2018   102 Jan 17 15:32 _metadata
-rw-r--r--  1 bcedric  2018    66 Jan 17 15:32 manifest.fingerprint
-rw-------  1 bcedric  2018  2220 Jan 17 15:32 manifest.json

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/PepperFlash/32.0.0.114/PepperFlashPlayer.plugin:
total 0
drwx------  5 bcedric  2018  170 Jan 17 15:32 Contents

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/PepperFlash/32.0.0.114/PepperFlashPlayer.plugin/Contents:
total 8
-rw-------  1 bcedric  2018  1551 Jan 17 15:32 Info.plist
drwx------  3 bcedric  2018   102 Jan 17 15:32 MacOS
drwx------  3 bcedric  2018   102 Jan 17 15:32 _CodeSignature

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/PepperFlash/32.0.0.114/PepperFlashPlayer.plugin/Contents/MacOS:
total 53232
-rw-------  1 bcedric  2018  27252032 Jan 17 15:32 PepperFlashPlayer

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/PepperFlash/32.0.0.114/PepperFlashPlayer.plugin/Contents/_CodeSignature:
total 8
-rw-------  1 bcedric  2018  2004 Jan 17 15:32 CodeResources

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/PepperFlash/32.0.0.114/_metadata:
total 8
-rw-------  1 bcedric  2018  1640 Jan 17 15:32 verified_contents.json

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/SSLErrorAssistant:
total 0
drwx------  6 bcedric  2018  204 Jan 17 15:32 7

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/SSLErrorAssistant/7:
total 24
drwx------  3 bcedric  2018   102 Jan 17 15:32 _metadata
-rw-r--r--  1 bcedric  2018    66 Jan 17 15:32 manifest.fingerprint
-rw-------  1 bcedric  2018    76 Jan 17 15:32 manifest.json
-rw-------  1 bcedric  2018  2816 Jan 17 15:32 ssl_error_assistant.pb

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/SSLErrorAssistant/7/_metadata:
total 8
-rw-------  1 bcedric  2018  1765 Jan 17 15:32 verified_contents.json

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Safe Browsing:
total 20952
-rw-r--r--  1 bcedric  2018     1305 Jan 17 15:28 CertCsdDownloadWhitelist.store
-rw-r--r--  1 bcedric  2018   796798 Jan 18 11:47 ChromeExtMalware.store
-rw-r--r--  1 bcedric  2018      729 Jan 17 15:28 ChromeUrlClientIncident.store
-rw-r--r--  1 bcedric  2018      106 Jan 17 15:28 IpMalware.store
-rw-r--r--  1 bcedric  2018    16025 Jan 17 15:28 UrlCsdDownloadWhitelist.store
-rw-r--r--  1 bcedric  2018     4571 Jan 18 08:18 UrlCsdWhitelist.store
-rw-r--r--  1 bcedric  2018    87179 Jan 18 15:08 UrlMalBin.store
-rw-r--r--  1 bcedric  2018   228979 Jan 18 15:08 UrlMalware.store
-rw-r--r--  1 bcedric  2018  9114435 Jan 18 15:08 UrlSoceng.store
-rw-r--r--  1 bcedric  2018    20942 Jan 18 15:08 UrlSubresourceFilter.store
-rw-r--r--  1 bcedric  2018    27782 Jan 18 15:08 UrlSuspiciousSite.store
-rw-r--r--  1 bcedric  2018   398855 Jan 18 15:08 UrlUws.store

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/ShaderCache:
total 0
drwx------  7 bcedric  2018  238 Jan 17 15:26 GPUCache

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/ShaderCache/GPUCache:
total 1096
-rw-------  1 bcedric  2018    8192 Jan 17 15:26 data_0
-rw-------  1 bcedric  2018  270336 Jan 18 15:31 data_1
-rw-------  1 bcedric  2018    8192 Jan 17 15:26 data_2
-rw-------  1 bcedric  2018    8192 Jan 17 15:26 data_3
-rw-------  1 bcedric  2018  262512 Jan 18 12:00 index

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Subresource Filter:
total 0
drwx------  3 bcedric  2018  102 Jan 17 15:32 Indexed Rules
drwx------  3 bcedric  2018  102 Jan 17 15:32 Unindexed Rules

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Subresource Filter/Indexed Rules:
total 0
drwx------  3 bcedric  2018  102 Jan 17 15:32 20

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Subresource Filter/Indexed Rules/20:
total 0
drwx------  3 bcedric  2018  102 Jan 17 15:32 9.1

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Subresource Filter/Indexed Rules/20/9.1:
total 1368
-rw-r--r--  1 bcedric  2018  699952 Jan 17 15:32 Ruleset Data

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Subresource Filter/Unindexed Rules:
total 0
drwx------  7 bcedric  2018  238 Jan 17 15:32 9.1

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Subresource Filter/Unindexed Rules/9.1:
total 1704
-rw-------  1 bcedric  2018  833130 Jan 17 15:32 Filtering Rules
-rw-------  1 bcedric  2018   24623 Jan 17 15:32 LICENSE.txt
drwx------  3 bcedric  2018     102 Jan 17 15:32 _metadata
-rw-r--r--  1 bcedric  2018      66 Jan 17 15:32 manifest.fingerprint
-rw-------  1 bcedric  2018     112 Jan 17 15:32 manifest.json

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/Subresource Filter/Unindexed Rules/9.1/_metadata:
total 8
-rw-------  1 bcedric  2018  1525 Jan 17 15:32 verified_contents.json

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/WidevineCdm:
total 0
drwx------  7 bcedric  2018  238 Jan 17 15:32 4.10.1196.0

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/WidevineCdm/4.10.1196.0:
total 16
drwx------  3 bcedric  2018  102 Jan 17 15:32 _metadata
drwx------  3 bcedric  2018  102 Jan 17 15:32 _platform_specific
drwx------  3 bcedric  2018  102 Jan 17 15:32 imgs
-rw-r--r--  1 bcedric  2018   66 Jan 17 15:32 manifest.fingerprint
-rw-------  1 bcedric  2018  918 Jan 17 15:32 manifest.json

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/WidevineCdm/4.10.1196.0/_metadata:
total 8
-rw-------  1 bcedric  2018  1582 Jan 17 15:32 verified_contents.json

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/WidevineCdm/4.10.1196.0/_platform_specific:
total 0
drwx------  4 bcedric  2018  136 Jan 17 15:32 mac_x64

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/WidevineCdm/4.10.1196.0/_platform_specific/mac_x64:
total 13912
-rw-------  1 bcedric  2018  7115336 Jan 17 15:32 libwidevinecdm.dylib
-rw-------  1 bcedric  2018     1427 Jan 17 15:32 libwidevinecdm.dylib.sig

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/WidevineCdm/4.10.1196.0/imgs:
total 8
-rw-------  1 bcedric  2018  1630 Jan 17 15:32 icon-128x128.png

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/pnacl:
total 0
drwx------  6 bcedric  2018  204 Jan 17 15:32 0.57.44.2492

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/pnacl/0.57.44.2492:
total 16
drwx------  3 bcedric  2018  102 Jan 17 15:32 _metadata
drwx------  3 bcedric  2018  102 Jan 17 15:32 _platform_specific
-rw-r--r--  1 bcedric  2018   66 Jan 17 15:32 manifest.fingerprint
-rw-------  1 bcedric  2018  573 Jan 17 15:32 manifest.json

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/pnacl/0.57.44.2492/_metadata:
total 8
-rw-------  1 bcedric  2018  3034 Jan 17 15:32 verified_contents.json

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/pnacl/0.57.44.2492/_platform_specific:
total 0
drwx------  13 bcedric  2018  442 Jan 17 15:32 x86_64

../..//bcedric/Library/Application Support.42_cache_bak_20190119132811/Google/Chrome/pnacl/0.57.44.2492/_platform_specific/x86_64:
total 35896
-rw-------  1 bcedric  2018       507 Jan 17 15:32 pnacl_public_pnacl_json
-rw-------  1 bcedric  2018      2712 Jan 17 15:32 pnacl_public_x86_64_crtbegin_for_eh_o
